,mat,dHf,dHd,Stability,Band Gap,Mag,Decomps
0,K2Rb2MgCo3Cl12,-7.385187500000001,-5259.9338599999965,Stable,0.28980000000000006,False,Cl2Co1 Cl4Co1K2 RbCl MgCl2
1,K4CrMn3Br12,-8.293816,-6824.340999999999,Stable,0.0,False,Br1K1 Br2Cr1 Br2Mn1
2,K2Rb2Co3CuF12,-9.3426485,-6641.940099999989,Stable,0.0,False,Co1F2 Cu1F2 F1K1 RbF
3,Rb2Cs2MgMn3F12,-10.815334,-7138.825239999919,Stable,2.0588,False,F2Mn1 RbF CsF MgF2
4,Rb2Cs2Cd3PbCl12,-6.0971785,-3076.4226549999607,Stable,2.1263,False,CdCl2 RbCl PbCl2 CsCl
5,Cs4MgBa3F12,-9.8173755,-5576.10373,Stable,5.6231,False,Ba1F2 CsF MgF2
6,K4Mn3CoBr12,-7.9197575,-6509.412499999999,Stable,0.0,False,Br1K1 Br2Co1 Br2Mn1
7,Rb2Cs2Cr3PbCl12,-8.5871975,-6070.970959999878,Stable,0.0,False,Cl2Cr1 RbCl PbCl2 CsCl
8,Cs4Ca3PbBr12,-6.898196,-3492.1723749999555,Stable,3.9577999999999998,False,PbBr2 CsBr CaBr2
9,Cs4CaV3Cl12,-8.736638000000001,-5991.418675000049,Stable,0.2852999999999999,False,Cl2V1 CaCl2 CsCl
10,Cs4Cd3PbCl12,-6.1127125,-3095.598894999931,Stable,2.0147,False,CdCl2 PbCl2 CsCl
11,KCsMnCoI6,-13.457239000000001,-12020.847875000009,Stable,0.0,False,Co I1K1 I2Mn1 CsI3
12,K2Rb2NiCu3Cl12,-6.472885499999999,-4842.85351,Stable,0.0,False,Cl1K1 Cl2Cu1 Cl3K1Ni1 RbCl
13,Rb2Cs2CoSr3Cl12,-7.709520500000001,-4938.4037599999965,Stable,0.44589999999999996,False,Cl2Co1 Cl2Sr1 RbCl CsCl
14,Rb4Ca3CdCl12,-7.3505595,-3709.374610000102,Stable,4.0425,False,CdCl2 CaCl2 RbCl
15,RbCsTiBaBr6,-15.039988,-12704.550094999984,Stable,0.03200000000000003,False,Ti Ba1Br2 CsBr3 RbBr
16,Cs2MgCaBr6,-13.221073,-9935.563030000041,Stable,3.408,False,MgBr2 CsBr CaBr2
17,Rb2Cs2CaCo3Cl12,-7.587591999999999,-5148.645435000006,Stable,0.3207,False,Cl2Co1 CaCl2 RbCl CsCl
18,Cs2MnCdF6,-18.907391,-15370.68958000004,Stable,0.8009,False,F2Mn1 CsF CdF2
19,Cs2TiBaBr6,-15.057400999999999,-12722.830725000009,Stable,0.04410000000000025,False,Ti Ba1Br2 CsBr3 CsBr
20,K2Rb2CoSn3I12,-5.681317,-3390.2560700001263,Stable,0.08550000000000013,False,Co I1K1 RbI SnI2 RbI3
21,Rb2Cs2Co3PbI12,-5.897136,-3879.634100000028,Stable,0.0,False,Co RbI CsI3 RbI3 PbI2
22,RbCsCaMnF6,-21.476011,-17280.51709000002,Stable,2.2979000000000003,False,F2Mn1 RbF CsF CaF2
23,K4Mg3CaF12,-9.895952,-5511.460599999729,Stable,6.6373,False,F1K1 MgF2 CaF2
24,Cs4Cu3PbBr12,-5.8073725000000005,-3560.2792125000688,Stable,0.0,False,Cu PbBr2 CsBr3 CsBr
25,Cs2CoPbCl6,-14.509233,-11781.639249999962,Stable,0.33840000000000003,False,Co CsCl PbCl4
26,Rb2Cs2CoBa3Br12,-6.991893,-4462.566132500001,Stable,0.44959999999999994,False,Co Ba1Br2 CsBr3 CsBr RbBr
27,Rb4CaMn3F12,-11.024455,-7253.388649999776,Stable,2.0392,False,F2Mn1 RbF CaF2
28,K2Cs2VMn3Cl12,-9.0724125,-6971.1877499999755,Stable,0.41389999999999993,False,Cl2Mn1 Cl2V1 Cl3K1Mn1 CsCl
29,RbCsMnPbF6,-20.195636999999998,-16299.975089999627,Stable,2.1174,False,F2Mn1 RbF PbF2 CsF
30,Cs4Fe3PbBr12,-7.225467,-4978.373712499998,Stable,0.10159999999999991,False,Fe PbBr2 CsBr3 CsBr
31,Rb2MnCoCl6,-16.577095,-14452.571019999998,Stable,0.0,False,Cl2Co1 Cl2Mn1 RbCl
32,RbCsCrCdCl6,-14.864258000000001,-12331.333390000065,Stable,0.0,False,Cl2Cr1 CdCl2 RbCl CsCl
33,K2Rb2CoZn3F12,-8.490541,-5017.971900000054,Stable,0.4630000000000001,False,Co1F2 F1K1 RbF ZnF2
34,Cs4Ca3CdCl12,-7.3765529999999995,-3742.652589999958,Stable,4.0437,False,CdCl2 CaCl2 CsCl
35,Rb2MnZnF6,-19.330171999999997,-15695.901399999984,Stable,1.1855,False,F2Mn1 RbF ZnF2
36,Cs2VPbCl6,-16.003457,-13085.867900000008,Stable,0.23170000000000002,False,Cl2V1 PbCl2 CsCl
37,Rb4MgNi3F12,-9.1442815,-5680.815749999998,Stable,0.6507,False,F2Ni1 RbF MgF2
38,KCsCoSrBr6,-13.724020999999999,-11641.374824999997,Stable,0.2534,False,Co Br1K1 Br2Sr1 CsBr3
39,Cs2CoNiCl6,-14.303779,-12320.819500000001,Stable,0.0,False,Cl2Co1 Cl2Ni1 CsCl
40,Rb4Ca3MnBr12,-7.3530005,-4248.018589999985,Stable,2.5522,False,Br2Mn1 CaBr2 RbBr
41,Rb2Cs2CaSr3F12,-10.060633,-5674.403640000018,Stable,6.1061,False,F2Sr1 RbF CsF CaF2
42,KCsCoCuBr6,-12.417599,-10864.242825,Stable,0.0,False,Cu Br1K1 Br2Co1 CsBr3
43,Cs4Mg3CaCl12,-7.2302314999999995,-3650.0472249997865,Stable,4.3614999999999995,False,CaCl2 CsCl MgCl2
44,K2Rb2Mg3VCl12,-7.5186139999999995,-4538.502059999989,Stable,0.9977,False,Cl1K1 Cl2V1 RbCl MgCl2
45,Rb4MnCd3Cl12,-6.6082195,-3880.6912149999926,Stable,1.0683,False,Cl2Mn1 CdCl2 RbCl
46,RbCsCaCoF6,-19.802662,-15780.208089999926,Stable,0.05719999999999992,False,Co1F2 RbF CsF CaF2
47,KRbMgCrCl6,-16.083428,-13466.987709999896,Stable,0.0,False,Cl1K1 Cl2Cr1 RbCl MgCl2
48,RbCsVSrCl6,-16.770811000000002,-14065.439260000028,Stable,0.40779999999999994,False,Cl2Sr1 Cl2V1 RbCl CsCl
49,Rb2Cs2MnCo3I12,-6.340488,-4594.964125000026,Stable,0.0,False,Mn Co CsI3 RbI3
50,KCsCoPbCl6,-14.514270999999999,-12005.409325000017,Stable,0.30879999999999996,False,Co Cl4Co1K2 PbCl2 CsCl PbCl4
51,Rb2CaMnBr6,-15.314283,-12598.087239999944,Stable,1.6844999999999999,False,Br2Mn1 CaBr2 RbBr
52,Cs2CrBaBr6,-15.394887,-13060.316725000032,Stable,0.0808000000000002,False,Cr Ba1Br2 CsBr3 CsBr
53,Cs2FeSnBr6,-13.817618,-11212.425475000224,Stable,0.059699999999999864,False,Fe CsBr SnBr4
54,Cs4Fe3CoI12,-6.538769499999999,-4781.887250000003,Stable,0.0,False,Fe Co CsI3
55,RbCsMnCoI6,-13.418865,-11673.34112500002,Stable,0.0,False,Mn Co CsI3 RbI3
56,Cs2CrPbCl6,-16.111514,-13279.27490000001,Stable,0.0,False,Cl2Cr1 PbCl2 CsCl
57,K2MgNiF6,-18.871888000000002,-15429.050099999993,Stable,0.7442,False,F1K1 F2Ni1 MgF2
58,Cs4Mn3SrCl12,-8.763138,-6290.128500000003,Stable,1.7135000000000002,False,Cl2Mn1 Cl2Sr1 CsCl
59,KRbCaCrBr6,-15.318965,-12873.860970000007,Stable,0.0,False,Br1K1 Br2Cr1 CaBr2 RbBr
60,Na2Rb2Co3CuBr12,-6.4153705,-5088.843770000003,Stable,0.0,False,Br1Na1 Br2Co1 Br2Cu1 RbBr
61,Cs2NiPbF6,-17.800881,-14067.851079999211,Stable,0.2764,False,F2Ni1 PbF2 CsF
62,Rb2Cs2CaPb3Br12,-6.53243,-3297.5570949996213,Stable,2.7260999999999997,False,PbBr2 CsBr CaBr2 RbBr
63,K2Rb2Cr3SnBr12,-7.8119295,-5810.245607500025,Stable,0.0,False,Cr Br1K1 Br2Cr1 SnBr4 RbBr
64,KRbCoPbBr6,-13.085382000000001,-10930.556320000092,Stable,0.31999999999999995,False,Br1K1 Br2Co1 PbBr2 RbBr
65,Rb2Cs2Co3CuI12,-5.7611825,-4015.658625000004,Stable,0.0,False,Co Cu CsI3 RbI3
66,Cs4MgCd3Cl12,-6.0991480000000005,-3080.6925450000367,Stable,2.0919,False,CdCl2 CsCl MgCl2
67,KCsCoCuCl6,-13.810635,-12152.070250000006,Stable,0.0,False,Cl2Co1 Cl2Cu1 Cl4Co1K2 CsCl
68,Cs2CoCdF6,-17.181165,-13817.503579999982,Stable,0.04859999999999998,False,Co1F2 CsF CdF2
69,Cs4CrCd3Cl12,-6.6063410000000005,-3908.8821950000015,Stable,0.0,False,Cl2Cr1 CdCl2 CsCl
70,Rb2Cs2Co3NiBr12,-6.597814,-4804.611095000004,Stable,0.0,False,Co Br2Co1 Br2Ni1 CsBr3 RbBr
71,Cs4Fe3CoBr12,-7.3225880000000005,-5375.795650000015,Stable,0.0,False,Fe Co CsBr3
72,Cs2CrSnCl6,-16.076541,-13160.191624999841,Stable,0.0,False,Cr SnCl4 CsCl
73,Cs4Sr3PbF12,-9.754129500000001,-5530.178130000008,Stable,5.0313,False,F2Sr1 PbF2 CsF
74,Cs4CaSr3Cl12,-7.837671,-4585.301675,Stable,5.1757,False,Cl2Sr1 CaCl2 CsCl
75,K2Rb2Mn3CoCl12,-8.68939,-6687.828009999999,Stable,0.0,False,Cl2Co1 Cl2Mn1 Cl3K1Mn1 RbCl
76,Cs2MgCoCl6,-14.47276,-11759.097199999991,Stable,0.38580000000000014,False,Cl2Co1 CsCl MgCl2
77,Rb2Cs2CoSn3I12,-5.700768999999999,-3183.9589375004966,Stable,0.03289999999999993,False,Co RbI CsI3 CsI SnI2
78,K2Cs2Cr3SnCl12,-8.577577,-6245.062312500049,Stable,0.0,False,Cr Cl1K1 Cl2Cr1 SnCl4 CsCl
79,Cs2CoSrBr6,-13.751358999999999,-11447.178724999996,Stable,0.1745,False,Co Br2Sr1 CsBr3 CsBr
80,K2Cs2Fe3CoBr12,-7.309246,-5738.399824999977,Stable,0.015800000000000036,False,Fe Co Br1K1 Br2Fe1 CsBr3
81,Cs4MgCd3F12,-8.1597245,-4154.854829999999,Stable,3.7013,False,CsF MgF2 CdF2
82,RbCsMnPbCl6,-16.089235,-13207.783660000076,Stable,1.8416,False,Cl2Mn1 RbCl PbCl2 CsCl
83,Rb4Co3PbBr12,-6.638667,-4647.691564999996,Stable,0.15849999999999997,False,Br2Co1 PbBr2 RbBr
84,Rb2Cs2CoCd3Cl12,-6.215781,-3575.3099550000143,Stable,0.4416,False,Cl2Co1 CdCl2 RbCl CsCl
85,RbCsMgCrCl6,-16.064133,-13225.567959999938,Stable,0.0,False,Cl2Cr1 RbCl CsCl MgCl2
86,RbCsMgCaF6,-19.793121,-14888.439190000243,Stable,6.6354999999999995,False,RbF CsF MgF2 CaF2
87,Cs4Ca3SrF12,-10.1761155,-5347.019030000035,Stable,6.6267,False,F2Sr1 CsF CaF2
88,Cs2CuSnI6,-10.593463,-8328.400094999992,Stable,0.0,False,Cu CsI3 CsI SnI2
89,Cs2CoPbBr6,-13.124785,-10577.390775000005,Stable,0.24330000000000007,False,Co PbBr2 CsBr3 CsBr
90,Rb2MnCoI6,-13.416362000000001,-11682.196500000011,Stable,0.0,False,Mn Co RbI3
91,Cs2MgMnCl6,-16.08139,-13200.897199999989,Stable,1.7382000000000002,False,Cl2Mn1 CsCl MgCl2
92,Cs2MgCoBr6,-12.925308999999999,-10412.419254999993,Stable,0.25759999999999983,False,Co MgBr2 CsBr3 CsBr
93,Rb2Cs2CoCd3Br12,-5.5108815,-3107.35127749998,Stable,0.38849999999999996,False,Co CdBr2 CsBr3 CsBr RbBr
94,RbCsMnSnBr6,-14.605311,-11999.250844998603,Stable,1.3226,False,Mn CsBr SnBr4 RbBr
95,K2Cs2CrPb3Cl12,-7.5016485,-4571.879350000033,Stable,0.0,False,Cl1K1 Cl2Cr1 PbCl2 CsCl
96,Cs4Ni3PbI12,-5.332031,-3307.678327499989,Stable,0.0,False,Ni CsI3 CsI PbI2
97,Rb2CoPbBr6,-13.077554000000001,-10700.32658999992,Stable,0.3061999999999999,False,Br2Co1 PbBr2 RbBr
98,Rb2Cs2Cd3SnCl12,-6.0859475000000005,-3074.6332175000375,Stable,1.5532000000000001,False,CdCl2 RbCl CsCl SnCl2
99,K2Cs2CrMn3Cl12,-9.064962,-7006.412249999947,Stable,0.0,False,Cl2Cr1 Cl2Mn1 Cl3K1Mn1 CsCl
100,Rb4MgCo3F12,-9.651035,-6221.724249999956,Stable,0.2876000000000001,False,Co1F2 RbF MgF2
101,K2Rb2Mg3CoBr12,-6.286969,-3797.6480649999867,Stable,0.40780000000000005,False,Br1K1 Br2Co1 MgBr2 RbBr
102,Rb4Cr3MnCl12,-9.114163000000001,-6891.164020000006,Stable,0.0,False,Cl2Cr1 Cl2Mn1 RbCl
103,Cs4Co3PbI12,-5.913456500000001,-3889.1038274999896,Stable,0.0,False,Co CsI3 CsI PbI2
104,Rb4Cr3PbBr12,-7.815586999999999,-5647.221565000007,Stable,0.022299999999999986,False,Br2Cr1 PbBr2 RbBr
105,Rb4CoSr3F12,-9.8951515,-6019.86970000012,Stable,0.5347,False,Co1F2 F2Sr1 RbF
106,Na4CoNi3F12,-9.269386,-6629.071000000005,Stable,0.19079999999999986,False,Co1F2 F1Na1 F2Ni1
107,Rb2Cs2MnCd3Cl12,-6.613459000000001,-3889.5729549999946,Stable,0.9006000000000001,False,Cl2Mn1 CdCl2 RbCl CsCl
108,Rb4Co3NiBr12,-6.6490995,-5026.931039999993,Stable,0.04579999999999984,False,Br2Co1 Br2Ni1 RbBr
109,Rb4MgCa3Cl12,-7.654791,-3860.78589500009,Stable,5.1093,False,CaCl2 RbCl MgCl2
110,Rb2Cs2CaCo3F12,-9.7463165,-6247.172140000196,Stable,0.30730000000000013,False,Co1F2 RbF CsF CaF2
111,Rb4Cr3MnBr12,-8.322148,-6456.55954,Stable,0.0,False,Br2Cr1 Br2Mn1 RbBr
112,RbCsMgMnCl6,-16.082637,-13198.501959999998,Stable,1.6549999999999998,False,Cl2Mn1 RbCl CsCl MgCl2
113,Cs2MgSnF6,-18.441647,-13876.36852999931,Stable,3.4778000000000002,False,CsF MgF2 SnF2
114,Rb2Cs2Mg3CaF12,-9.734722,-4912.235790000022,Stable,6.7209,False,RbF CsF MgF2 CaF2
115,Cs2MgSrCl6,-14.783089,-11524.716200000003,Stable,4.6627,False,Cl2Sr1 CsCl MgCl2
116,Rb2Cs2CaSn3Cl12,-7.192055999999999,-3640.579722500266,Stable,2.3391,False,CaCl2 RbCl CsCl SnCl2
117,Cs4MnCo3Cl12,-7.9184095,-5884.585000000001,Stable,0.3198000000000001,False,Cl2Co1 Cl2Mn1 CsCl
118,RbCsCdSnCl6,-12.765293,-9611.941915000141,Stable,1.3935,False,CdCl2 RbCl CsCl SnCl2
119,Rb2Cs2Cu3SnBr12,-5.8227115,-3545.8514324999337,Stable,0.0,False,Cu CsBr3 SnBr4 RbBr
120,Rb4Mn3SrF12,-10.948256,-7404.804199999915,Stable,1.9576,False,F2Mn1 F2Sr1 RbF
121,KRbMgMnCl6,-16.09702,-13415.619709999934,Stable,1.6891999999999998,False,Cl3K1Mn1 RbCl MgCl2
122,K4Ca3CrCl12,-8.15303,-5131.555525000011,Stable,0.0,False,Cl1K1 Cl2Cr1 CaCl2
123,K2FeCoBr6,-14.281263000000001,-13103.853000000003,Stable,0.0,False,Br1K1 Br2Co1 Br2Fe1
124,K4MnCo3F12,-10.1400965,-7515.736499999969,Stable,0.021600000000000286,False,Co1F2 F1K1 F2Mn1
125,Cs2CrSnI6,-13.096602999999998,-10831.540095000015,Stable,0.0,False,Cr CsI3 CsI SnI2
126,K2Cs2Mn3CoBr12,-7.9016035,-6181.297325000009,Stable,0.0,False,Mn Co Br1K1 Br2Mn1 CsBr3
127,Rb4Mn3CoF12,-10.870737,-7622.980199999914,Stable,0.0,False,Co1F2 F2Mn1 RbF
128,K2CaMnF6,-21.631705,-17874.2058999997,Stable,2.1598999999999995,False,F1K1 F2Mn1 CaF2
129,Cs4V3SrBr12,-7.897594499999999,-5733.951299999996,Stable,0.22789999999999977,False,Br2Sr1 Br2V1 CsBr
130,K2Rb2MgNi3F12,-9.2000545,-5961.767149999992,Stable,0.6517999999999999,False,F1K1 F2Ni1 RbF MgF2
131,K2CoNiCl6,-14.513116,-12951.006000000001,Stable,0.0,False,Cl2Ni1 Cl4Co1K2
132,Rb4CaCo3F12,-9.803013,-6291.506649999661,Stable,0.3044,False,Co1F2 RbF CaF2
133,Cs2CdPbCl6,-12.841804,-9673.212030000113,Stable,2.1052,False,CdCl2 PbCl2 CsCl
134,Cs4Mg3SnBr12,-6.187173,-3098.6484300001152,Stable,2.4824,False,MgBr2 SnBr2 CsBr
135,Rb2MgZnF6,-17.693583,-13350.124500000593,Stable,4.625,False,RbF ZnF2 MgF2
136,Cs4CoBa3Br12,-7.022307499999999,-4493.848262499991,Stable,0.4805,False,Co Ba1Br2 CsBr3 CsBr
137,Rb4CrSr3Cl12,-8.049966999999999,-5214.578020000007,Stable,0.0,False,Cl2Cr1 Cl2Sr1 RbCl
138,Na2K2Co3CuF12,-9.3479995,-6838.309500000002,Stable,0.0,False,Co1F2 Cu1F2 F1K1 F1Na1
139,Cs4Co3SrCl12,-7.568899500000001,-5346.135000000004,Stable,0.3685999999999998,False,Cl2Co1 Cl2Sr1 CsCl
140,K2Cs2Mn3CoCl12,-8.680527,-6682.607250197085,Stable,0.0,False,Cl2Co1 Cl2Mn1 Cl3K1Mn1 CsCl
141,K2Cs2Cr3SnBr12,-7.823075,-5768.616662500067,Stable,0.013500000000000068,False,Cr Br1K1 CsBr3 SnBr4
142,K2Cs2Fe3CoI12,-6.539238,-5247.026875000004,Stable,0.0,False,Fe Co Fe1I2 I1K1 CsI3
143,K2Rb2CrMn3Br12,-8.281408,-6589.531269999999,Stable,0.0,False,Br1K1 Br2Cr1 Br2Mn1 RbBr
144,Cs2CoCuBr6,-12.446985999999999,-10500.193649999905,Stable,0.0,False,Co Cu CsBr3
145,Rb4MgCd3Cl12,-6.08211,-3056.370064999959,Stable,2.4191000000000003,False,CdCl2 RbCl MgCl2
146,Cs4CaCd3Br12,-5.5982734999999995,-2809.3007950000033,Stable,1.4283000000000001,False,CdBr2 CsBr CaBr2
147,Rb4CoPb3Br12,-6.440120500000001,-3676.6411150000245,Stable,0.4574,False,Br2Co1 PbBr2 RbBr
148,Rb2Cs2CrSn3Cl12,-7.480565,-4301.856847499996,Stable,0.0,False,Cr RbCl SnCl4 CsCl SnCl2
149,Rb4Co3NiF12,-9.478824,-6479.242200000055,Stable,0.09809999999999985,False,Co1F2 F2Ni1 RbF
150,Rb2Cs2MgCo3Br12,-6.5881615,-4443.403860000002,Stable,0.14670000000000005,False,Co Br2Co1 MgBr2 CsBr3 RbBr
151,K2Rb2Ca3MnF12,-10.528003,-6108.535949999965,Stable,2.8158,False,F1K1 F2Mn1 RbF CaF2
152,Rb2MnPbF6,-20.227161000000002,-16319.137099999849,Stable,2.1250999999999998,False,F2Mn1 RbF PbF2
153,Cs2FePbBr6,-13.856252000000001,-11308.857774999993,Stable,0.011699999999999822,False,Fe PbBr2 CsBr3 CsBr
154,Rb2Cs2CoSn3Br12,-6.4306895,-3568.6571774998183,Stable,0.09919999999999995,False,Co SnBr2 CsBr SnBr4 RbBr
155,Cs4NiPb3I12,-5.6094990000000005,-3050.2054825000005,Stable,0.2956000000000001,False,Ni CsI3 CsI PbI2
156,K2MnNiF6,-20.437603,-17703.95300000002,Stable,0.0,False,F1K1 F2Mn1 F2Ni1
157,Rb2CrSrBr6,-15.264313999999999,-13012.040539999996,Stable,0.006600000000000161,False,Br2Cr1 Br2Sr1 RbBr
158,Rb4Mn3CdCl12,-8.2536485,-5816.9030849999945,Stable,1.1226,False,Cl2Mn1 CdCl2 RbCl
159,Cs2MgCaF6,-19.711113,-14818.793179999642,Stable,6.869,False,CsF MgF2 CaF2
160,K2Rb2Ca3CoBr12,-6.956085,-4156.979820000009,Stable,0.4113,False,Br1K1 Br2Co1 CaBr2 RbBr
161,Cs4CaMn3Br12,-8.002544,-5669.441537500004,Stable,1.4976,False,Mn CsBr3 CsBr CaBr2
162,Cs2SrCdF6,-17.712702,-13757.650580000007,Stable,4.2280999999999995,False,F2Sr1 CsF CdF2
163,RbCsCdPbCl6,-12.812014999999999,-9639.780789999952,Stable,2.2195,False,CdCl2 RbCl PbCl2 CsCl
164,Rb4Co3SnI12,-5.8824605,-3889.697069999933,Stable,0.0,False,Co RbI SnI2 RbI3
165,Rb2CaVCl6,-16.881766,-13747.672370000098,Stable,0.3921999999999999,False,Cl2V1 CaCl2 RbCl
166,Cs4CoSr3Cl12,-7.725785,-4958.310499999996,Stable,0.49090000000000006,False,Cl2Co1 Cl2Sr1 CsCl
167,Rb4Co3CuF12,-9.2948795,-6368.992699999979,Stable,0.0,False,Co1F2 Cu1F2 RbF
168,Rb2FeCoI6,-12.653507000000001,-10919.341500000002,Stable,0.0,False,Fe Co RbI3
169,Rb2Cs2V3PbCl12,-8.5042745,-5860.022959999893,Stable,0.28080000000000016,False,Cl2V1 RbCl PbCl2 CsCl
170,Rb4CaMn3Br12,-7.9716095,-5644.199889999996,Stable,1.5184,False,Br2Mn1 CaBr2 RbBr
171,Rb4VMn3Cl12,-9.073166,-6761.922020000022,Stable,0.4051,False,Cl2Mn1 Cl2V1 RbCl
172,K4NiCu3F12,-8.4892405,-6126.9455,Stable,0.0,False,Cu1F2 F1K1 F2Ni1
173,K2Cs2Ca3MnF12,-10.5024275,-6095.322440000231,Stable,2.9637000000000002,False,F1K1 F2Mn1 CsF CaF2
174,Rb2Cs2TiBa3Br12,-7.3008725,-4771.545632499976,Stable,0.1814,False,Ti Ba1Br2 CsBr3 CsBr RbBr
175,K2Rb2CoCd3F12,-8.228182499999999,-4864.8812,Stable,0.3273999999999999,False,Co1F2 F1K1 RbF CdF2
176,Cs2SrPbF6,-19.002654,-14701.00407999997,Stable,4.069599999999999,False,F2Sr1 PbF2 CsF
177,Rb4MnCd3F12,-8.6202585,-4945.258799999988,Stable,0.5701999999999999,False,F2Mn1 RbF CdF2
178,K2Cs2MgCa3Br12,-6.8282929999999995,-3661.0557149999972,Stable,4.0138,False,Br1K1 MgBr2 CsBr CaBr2
179,KRbCaVCl6,-16.901857999999997,-13993.531360000014,Stable,0.4315000000000002,False,Cl1K1 Cl2V1 CaCl2 RbCl
180,Rb2CoPbCl6,-14.490311,-11755.432769999918,Stable,0.3335999999999999,False,Co RbCl PbCl4
181,K4Mg3NiF12,-9.613583,-5741.016150000118,Stable,1.544,False,F1K1 F2Ni1 MgF2
182,Rb4Co3CuCl12,-7.2134339999999995,-5296.450020000004,Stable,0.0,False,Cl2Co1 Cl2Cu1 RbCl
183,Cs4Mg3BaF12,-9.5983305,-5032.6208299999125,Stable,6.2721,False,Ba1F2 CsF MgF2
184,Cs4Ti3BaCl12,-8.486431,-5975.881499999955,Stable,0.01639999999999997,False,Ti Ba1Cl2 Cl3Ti1 CsCl
185,Rb2MgCoBr6,-12.85772,-10514.997069999994,Stable,0.29579999999999995,False,Br2Co1 MgBr2 RbBr
186,Rb2Cs2Fe3CoBr12,-7.3064575000000005,-5513.209594999871,Stable,0.007300000000000084,False,Fe Co Br2Fe1 CsBr3 RbBr
187,Cs2CoSnBr6,-13.088930999999999,-10483.738475000831,Stable,0.0,False,Co CsBr SnBr4
188,K2MgMnF6,-21.105836,-17512.728100000084,Stable,1.9128000000000003,False,F1K1 F2Mn1 MgF2
189,Rb4Co3CuI12,-5.742803,-4008.637500000006,Stable,0.0,False,Co Cu RbI3
190,K4MnZn3F12,-8.939745499999999,-5605.834799999963,Stable,1.3983999999999999,False,F1K1 F2Mn1 ZnF2
191,K2CoCdCl6,-13.329982999999999,-11342.810129999973,Stable,0.2580999999999999,False,Cl4Co1K2 CdCl2
192,K4Co3PbCl12,-7.393308500000001,-5475.156376212625,Stable,0.21409999999999996,False,Co Cl4Co1K2 PbCl4
193,Cs4MgMn3F12,-10.761322,-7097.1752300000135,Stable,2.1719000000000004,False,F2Mn1 CsF MgF2
194,Cs2ZnPbF6,-16.896945,-12713.651279999971,Stable,3.5980999999999996,False,PbF2 ZnF2 CsF
195,KRbCoCuCl6,-13.83665,-12174.443009999988,Stable,0.0,False,Cl2Co1 Cl2Cu1 Cl4Co1K2 RbCl
196,Rb2Cs2MnSr3F12,-10.3051025,-6355.6626900001065,Stable,2.6696,False,F2Mn1 F2Sr1 RbF CsF
197,Rb4CuSn3Br12,-6.12354,-3260.6400475002984,Stable,0.0,False,Cu SnBr2 SnBr4 RbBr
198,K2Cs2Ca3VCl12,-8.1755325,-4889.258275000016,Stable,1.1549999999999998,False,Cl1K1 Cl2V1 CaCl2 CsCl
199,Rb2Cs2V3SrCl12,-8.7028785,-6166.556760000021,Stable,0.26290000000000013,False,Cl2Sr1 Cl2V1 RbCl CsCl
200,Cs4Mg3CoCl12,-7.119473999999999,-4024.1845499999995,Stable,0.43999999999999995,False,Cl2Co1 CsCl MgCl2
201,K2Rb2CoPb3Cl12,-7.1208245,-4236.343109999007,Stable,0.5032,False,Cl4Co1K2 RbCl PbCl2
202,K2NiZnF6,-17.226851,-14193.20720000001,Stable,0.706,False,F1K1 F2Ni1 ZnF2
203,Rb2Cs2CoNi3Cl12,-7.0492905,-5046.413759999989,Stable,0.0,False,Cl2Co1 Cl2Ni1 RbCl CsCl
204,Rb2Cs2Ti3PbBr12,-7.5564615,-5310.874953333287,Stable,0.029100000000000126,False,Ti Br3Ti1 PbBr2 CsBr3 RbBr
205,K2Rb2CoSn3Br12,-6.415162,-3774.6637775002655,Stable,0.23939999999999995,False,Co Br1K1 SnBr2 SnBr4 RbBr
206,Rb4MnCo3F12,-10.055252,-6980.535200000009,Stable,0.09319999999999995,False,Co1F2 F2Mn1 RbF
207,Rb2Cs2CaCd3Cl12,-6.30903,-3183.6641300000065,Stable,2.5873999999999997,False,CdCl2 CaCl2 RbCl CsCl
208,Na2CoCuF6,-18.01963,-15538.09,Stable,0.0,False,Co1F2 Cu1F2 F1Na1
209,Cs2MnSrCl6,-16.871658,-14209.708499999997,Stable,1.8946,False,Cl2Mn1 Cl2Sr1 CsCl
210,Cs4Ca3CoF12,-10.059402,-5526.000529999655,Stable,0.5567,False,Co1F2 CsF CaF2
211,RbCsMnSrCl6,-16.850265,-14184.673259999998,Stable,1.8892000000000002,False,Cl2Mn1 Cl2Sr1 RbCl CsCl
212,Rb2Cs2TiPb3Br12,-6.7497635,-3901.200707499679,Stable,0.02079999999999993,False,Ti PbBr2 CsBr3 CsBr RbBr
213,RbCsFeCoBr6,-14.22415,-12430.902095000036,Stable,0.0,False,Co Br2Fe1 CsBr3 RbBr
214,Rb2Cs2CdSn3Cl12,-6.678297499999999,-3382.909612500243,Stable,1.7988,False,CdCl2 RbCl CsCl SnCl2
215,Cs4Mn3SnBr12,-7.8213595,-5545.367062499856,Stable,1.2295,False,Mn CsBr3 CsBr SnBr4
216,Rb2CrPbCl6,-16.087707,-13248.183419999868,Stable,0.0,False,Cl2Cr1 RbCl PbCl2
217,Rb4VSn3Cl12,-7.474994499999999,-4292.644107499831,Stable,0.7077,False,V RbCl SnCl4 SnCl2
218,Cs4Co3PbBr12,-6.667145499999999,-4420.052212499964,Stable,0.18999999999999995,False,Co PbBr2 CsBr3 CsBr
